Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
OBSCN-AS1	0.6164954484204832	6.47257027431187	7.264759337495877	6.151231662469631e-13	2.209605883997379e-12	18.343631929177306
MIA	-1.1169792956306477	7.226279782850966	-7.2492870263916585	6.868101229289341e-13	2.4642821599690924e-12	18.235635428064843
HIKESHI	0.5173201985324472	9.956651278723065	7.2492319723549725	6.870793144022003e-13	2.4642821599690924e-12	18.235251533250032
RAB17	-0.4968301497560378	6.35076328381586	-7.2477502283242234	6.943635048283488e-13	2.488491976150213e-12	18.22492026745247
NDUFA12	0.49325786853059733	10.480059977451386	7.245716963543539	7.044825936735148e-13	2.5228166056302117e-12	18.210746786158563
CFAP20DC-AS1	0.3921234438157739	5.738239373841298	7.241169915816333	7.276395019847453e-13	2.6037422732311276e-12	18.179063586227354
FCRL6	-0.34389527279329907	5.8989216149891135	-7.240166780303862	7.328480392841425e-13	2.6203676247312506e-12	18.17207636254911
RPL12	1.2257014231521617	13.821372439478587	7.23514690796327	7.594679189879504e-13	2.7134670510466727e-12	18.1371245269658
ENSG00000245651	-0.38077004957129745	5.955235590119629	-7.2342553185090335	7.64294291489309e-13	2.728477887949655e-12	18.130919016026315
NUGGC	-0.3045754523792212	5.628976460096581	-7.234154755383542	7.648405498309186e-13	2.728477887949655e-12	18.130219135779953
LETM1	-0.5178406295520745	11.349447189164659	-7.2337372368991035	7.671126136826882e-13	2.734489416333316e-12	18.127313466097355
ODF3L1	-0.44304024616584287	6.080447678683444	-7.232321069654189	7.748686608526496e-13	2.760025298862763e-12	18.117458980233344
ENSG00000234418	-0.35604881787975873	5.973194582513511	-7.220598856100263	8.420978670578962e-13	2.99719936029239e-12	18.035958037613817
LINC01977	0.46334748077010535	6.283007937874854	7.21015268523571	9.068164798907855e-13	3.2250824273367707e-12	17.963432490668996
TCEAL9	0.7688993617830343	10.935773992288892	7.2096622636931595	9.0997207334997e-13	3.2338366817219758e-12	17.960029994886963
PFKFB1	-0.23944114019943294	6.048009762607468	-7.207074926042406	9.267996206548027e-13	3.2911276163343947e-12	17.942082863271306
MMEL1	-0.7126568935643347	6.604580278196435	-7.205675186640451	9.360303100377727e-13	3.321374877734945e-12	17.932376030748323
DHH	-0.7181165616033164	6.693709520772146	-7.204035740277934	9.469566590682687e-13	3.357588336833382e-12	17.92100911931907
CNMD	-0.9376237613760302	7.042182922305837	-7.199541839547091	9.775535442214021e-13	3.4634387547737737e-12	17.88986350043624
HSD17B3	-0.5026112779692207	6.340867357856138	-7.199370464526747	9.787393831098338e-13	3.4650051564655894e-12	17.88867611888177
LNC-LBCS	-0.752158726851094	7.081021711855261	-7.196811593952878	9.966146325264594e-13	3.52560939479178e-12	17.87094996239555
MIR155HG	-0.45620395970805705	6.1845574651240725	-7.192833207649127	1.0250448822491983e-12	3.623432554172242e-12	17.84340197187273
MFSD2B	-0.30118852015883224	5.9403875345668045	-7.190603391161733	1.04132641434869e-12	3.678195424147496e-12	17.827967991282893
C1orf87	-1.0699257620794265	6.715419294916837	-7.185806627342689	1.077217052863629e-12	3.8020865524936725e-12	17.794781605770805
LARP4B	-0.3837064799879318	11.620306318885529	-7.176875303346215	1.1473102392430384e-12	4.046418171561935e-12	17.733045128043223
ADAD2	-0.4375763193958378	6.148541554097429	-7.174703155918312	1.165023436648987e-12	4.105782293001233e-12	17.718041264334584
ENSG00000260653	0.5875148257769144	5.837524967264394	7.172545896498195	1.1828810285769524e-12	4.165565164127e-12	17.703144416518526
GLIDR	0.7421209573026107	8.920814884318121	7.169795561164784	1.2060383935772261e-12	4.243907005797807e-12	17.68415815179265
EHF	-1.108098139821621	7.061035983552302	-7.168330833661253	1.2185522982695327e-12	4.284705779349247e-12	17.674049527732148
ALOX12	-0.35307394620530663	5.722808699312056	-7.165742746012418	1.240976160787883e-12	4.36026239299453e-12	17.65619287535857
NT5C1A	-1.2405248455288775	8.176237996209444	-7.1648562068254655	1.2487501797642816e-12	4.384270600996073e-12	17.650077528268195
LINC00662	0.9535355637258093	10.210285152619775	7.1644287172976435	1.2525158898571073e-12	4.3941803696116445e-12	17.64712895701064
NPAS1	-0.7292529004485251	6.792464943537936	-7.161518734841617	1.2784476754453135e-12	4.481781580059981e-12	17.627061956759526
RPL26	1.160653958800842	13.68409320664465	7.158526440780054	1.3056628156389032e-12	4.573746660196729e-12	17.606435247447276
MPHOSPH6	0.5642617729833985	9.39571164550432	7.1476105372793715	1.4098544375161575e-12	4.935020153559563e-12	17.53125687471753
LINC02328	-0.5611289812122532	6.600530704391148	-7.142370902509642	1.4627256103400293e-12	5.116245209139787e-12	17.4952091499623
XKR9	0.6051805350671237	6.493410603919169	7.139923973295558	1.4880790551769437e-12	5.2010204936754545e-12	17.47838314951193
HAT1	0.5556730619319773	10.717047604185707	7.135864527957132	1.5310954770414652e-12	5.3473566923059865e-12	17.45048071479195
GPR18	-0.3428359437278651	5.7345723478315636	-7.132592114549527	1.5666590371297201e-12	5.467464010477428e-12	17.427998659616147
ENSG00000230490	-0.6286639215335893	6.779487525962397	-7.130069694701268	1.5946244215842094e-12	5.5608945959287664e-12	17.410675740033515
CEACAM1	-0.5721041940290215	6.340504322746796	-7.127125381828902	1.627887729734911e-12	5.672646920594578e-12	17.390462647568015
RESP18	0.3862249182432177	5.61746297781831	7.121252362398081	1.696286108360891e-12	5.906574722610905e-12	17.35016680475067
ZNF215	0.5845067310560234	6.493983275472443	7.111034792479289	1.8220700252037253e-12	6.3398239338492575e-12	17.280135898302866
ENSG00000231533	-0.644046931847393	6.502641251484846	-7.1099941041423325	1.835384159785093e-12	6.381384179431901e-12	17.27300830437863
KCNG1	-1.2973193477398928	8.003311100564664	-7.107557464716284	1.866932355840418e-12	6.4862325472487e-12	17.256323747757396
PADI4	-0.5108492712161787	5.9788831457394975	-7.102925137816989	1.9283843815370052e-12	6.694741306692181e-12	17.224619200901635
PSMD13	0.4446557511787765	11.626566671274853	7.1008995886189865	1.9558752578201667e-12	6.7851249636516435e-12	17.210761994550523
SLC7A10	-1.1035571836165714	7.021019472819885	-7.092165800387659	2.078883978651923e-12	7.206488434925081e-12	17.151054458980774
EYA4	-1.4335013678205815	7.593639767179947	-7.091256439912707	2.0921201160497182e-12	7.246979643625008e-12	17.144841653824503
MIR3945HG	-0.2679516411413254	5.5942272648590246	-7.081884204737051	2.2334506872694225e-12	7.73079253490954e-12	17.080853207434686
NRIR	-0.35936503481337506	5.882803491242181	-7.078846965636749	2.2812315008881997e-12	7.890317418439587e-12	17.060133525126354
SMS	1.0004407791883563	11.222561463536259	7.0713458127359905	2.403579095289239e-12	8.307325671329796e-12	17.008997027363492
LINC01170	-0.45172738892004577	6.022333245066691	-7.070438988955945	2.4187994862787687e-12	8.353733733560255e-12	17.00281849369353
ENSG00000204929	-0.5520925829232041	6.4619270585208195	-7.06929802419843	2.438084253349971e-12	8.414099656561122e-12	16.995045717543647
B3GNT4	-0.5665843198303998	6.487263973344131	-7.068345391717189	2.454301370079973e-12	8.463797248854622e-12	16.98855684254
FNDC7	-0.7836874310475889	6.368538671179654	-7.063131710339967	2.5449500313133853e-12	8.76991286678185e-12	16.953058179047854
C10orf88B	0.3207103413175485	5.80147157541792	7.0623209553482615	2.5593385947434585e-12	8.812977467043439e-12	16.94754014190464
NDST3	1.27317080430422	7.201363306158659	7.061159773198132	2.5800854312769986e-12	8.87785673878843e-12	16.939638108736588
SLC8A2	1.541368655350616	8.568250437664277	7.06036814108302	2.594324080059069e-12	8.920262648704947e-12	16.934251617601298
HUWE1	-0.571421402861716	14.484993731747618	-7.059956348441246	2.601761239500588e-12	8.93923717908056e-12	16.93144988526805
LINC01554	-0.46158241089942975	6.200705201583774	-7.057986826595031	2.6376221363032407e-12	9.055771210786145e-12	16.918051865505152
HNF4G	-0.6428620372780578	7.061236582849433	-7.051946755234065	2.750652291622119e-12	9.436884408444368e-12	16.876984936381
NFU1	0.4463287244258087	9.897704973564784	7.049084062018761	2.805870771485711e-12	9.619243505777725e-12	16.85753270011563
PRRC2C	-0.5539784304560776	13.614723325400876	-7.045141136795149	2.8837111368235115e-12	9.878831019456427e-12	16.830752249533305
SLC39A12	-1.3220667038841285	8.31874888448786	-7.040399230158506	2.9801361808575164e-12	1.0201656478042005e-11	16.798563593697708
CIR1	0.494479186600708	10.675635213629741	7.026848235825346	3.2734760986283993e-12	1.1197595553237674e-11	16.706689111223223
ST13	0.9519829019224053	13.3619956786753	7.02599664046008	3.2928288409266615e-12	1.1255531599323049e-11	16.70092088495244
EML2-AS1	-0.24583806250926574	5.699213947156961	-7.0217304194678984	3.391483197294204e-12	1.1584252357913266e-11	16.67203372474999
AQP9	-0.911265705949995	6.933566554783809	-7.021322359015555	3.401070038857012e-12	1.1608487407351516e-11	16.669271549417036
PDZPH1P	0.19771977874959693	5.390774657456373	7.018592593705458	3.4658899265970045e-12	1.1821069669118187e-11	16.650797523495864
PYHIN1	-0.41172507315889745	5.976453077943656	-7.014043525852946	3.5766143312593954e-12	1.2189792369669e-11	16.62002602567747
MARCHF11	0.6114001431890541	5.97917739858939	7.013739966165248	3.5841253159410307e-12	1.2206461876439518e-11	16.617973303195313
PHC3	-0.5825209867615055	12.066000702528004	-7.01145808370935	3.641083749092762e-12	1.2391387280513642e-11	16.602545476432518
LINC00968	-0.3313328668640341	5.730016515899491	-7.01101555030995	3.6522323023377435e-12	1.2420255690942736e-11	16.599554046385062
LINC01606	0.6238035878343822	5.827716898407889	7.0101151993462345	3.675017980717171e-12	1.2488627842568419e-11	16.593468412243343
P2RY10	-0.4678500797421301	6.077545849628539	-7.005733294231562	3.787920490555317e-12	1.2862916592928005e-11	16.563860734520812
CKMT1B	1.1362373087128455	8.23106083341386	7.004415872393923	3.822525392933821e-12	1.2970972910181116e-11	16.554962548485303
HPN	-0.7284585904126581	6.71282891623394	-6.999762909018588	3.9472466340202885e-12	1.3384441097453073e-11	16.5235478001567
GNMT	-0.36181330389518085	6.375909885271413	-6.98880930336786	4.256836568124421e-12	1.4423710233375765e-11	16.449670794096132
MYO1A	-0.2975058879370392	6.020359325036366	-6.988205946607888	4.2745653254314375e-12	1.4473255705803102e-11	16.44560456848866
LINC01141	-0.7824413229086642	6.96285665485262	-6.987696406726373	4.289593831671095e-12	1.4513593073170392e-11	16.442170861732706
CCN5	-0.5876160224716217	6.0759247177318505	-6.986716563560312	4.3186394633805285e-12	1.4601263613853326e-11	16.435568513880614
LINC02057	-0.1848085914775404	5.470816999967194	-6.986050968722979	4.338479781846344e-12	1.465770652909508e-11	16.43108411680952
LINC01719	0.6732427030235627	8.155557322013463	6.982133780479495	4.4570701788212136e-12	1.5047456495020316e-11	16.404700421649384
PRRX2	-0.787561736350902	6.414974193878049	-6.9796307317999595	4.534508152098599e-12	1.529780845809368e-11	16.387848704767798
LINC01357	0.4528167477050669	6.567734903625389	6.977498827755749	4.601503832252664e-12	1.5512595046646284e-11	16.37350015722367
MYBPC1	-1.3210545227176724	7.8069992435141575	-6.977291912843586	4.60805767053995e-12	1.552345675129836e-11	16.37210775677491
ANKAR	-0.7520528260318743	7.990009871050232	-6.972738982092232	4.7546081951762355e-12	1.6005577732172025e-11	16.34147929889877
NLRP4	-0.44481485444002183	5.893822456739601	-6.9723943522277	4.765885564369111e-12	1.6031957288372336e-11	16.339161665910098
RPTOR	-0.5820834378765778	11.41571739891487	-6.970667503978281	4.822789918466091e-12	1.6211672604713938e-11	16.3275502358503
SRCAP	-0.9653799584926303	11.82498593948387	-6.9635656035742945	5.063908688127684e-12	1.7009913899053266e-11	16.279824861700884
ADAMTSL5	-0.48215646327689676	5.967367422932278	-6.963246403272127	5.075019328375835e-12	1.7034953206702458e-11	16.277680874990427
LINC02360	0.09727429413493716	5.307072611509597	6.9625257777781036	5.100190705852404e-12	1.7107119149435817e-11	16.272840955409464
DIO3OS	-0.829347908784072	6.944217508649244	-6.958038458647659	5.259711593595752e-12	1.762949375148389e-11	16.242713404889017
ENSG00000234997	-0.3730932159552028	5.884495044421558	-6.957913268843139	5.264231481841429e-12	1.7631958644068452e-11	16.241873149204835
IL1RN	-1.005799999522284	7.04227953338544	-6.951581073802568	5.497891046670702e-12	1.8401346541981895e-11	16.199390794711285
CYP3A43	-0.19652649147171478	5.50267798738819	-6.949337379520267	5.583101585228224e-12	1.8673130140400786e-11	16.18434663684012
PLA2G1B	0.272204647065284	5.586509927396026	6.946999433392571	5.673270082440498e-12	1.8961094199490877e-11	16.16867533717206
LINC00954	-0.36554601877130055	5.819909339195755	-6.945776902990112	5.720987243097926e-12	1.9106867072109848e-11	16.160482652112456
OSER1-DT	0.8440967502046928	9.494442060330734	6.9405992622023085	5.9274811772126936e-12	1.978233152194408e-11	16.125800054169982
IQGAP3	1.1046437237434186	8.577645164978916	6.931135804011939	6.3239663415030764e-12	2.109045038300847e-11	16.06247119307825
SH3TC2-DT	-0.34609436907032803	5.6946507636145896	-6.9295224341114485	6.394108846430218e-12	2.1309122400227745e-11	16.05168267727677
NR1I3	-0.2728970045120089	5.555292945430196	-6.92635695479991	6.53395551177049e-12	2.175961310174318e-11	16.030522108873168
MYBPC2	-0.5854022742127097	6.050150959514918	-6.924654875205475	6.6103871388068505e-12	2.1998424056929368e-11	16.01914779624478
TMC3	0.4570865362201491	5.625618956245172	6.919809747752998	6.832791194166458e-12	2.2722322750622074e-11	15.986784059169455
ARX	-1.2304833741631722	6.716317765534689	-6.9157638007869275	7.024121639106244e-12	2.33419277579144e-11	15.959774781619739
COL24A1	-0.7929208628370964	6.938249062425872	-6.914835992207131	7.068732529617618e-12	2.34734318285734e-11	15.953583147867917
HMGN3	0.5875237133669425	10.787971068698694	6.91379170267247	7.119276577307182e-12	2.3624437018286444e-11	15.946615119161883
ANKRD19P	-0.45223129445027893	5.852374783037215	-6.913563575993434	7.130365097015485e-12	2.364439216156238e-11	15.945093073291993
TMPRSS9	-0.95694187831631	6.609937516590558	-6.911894426468308	7.21201430202024e-12	2.3898132740478165e-11	15.933958047755254
COL19A1	-1.1764217714580993	7.51869233196155	-6.902384983577094	7.694982350874892e-12	2.5480399980615582e-11	15.870567755360977
ENSG00000236935	-0.166849556045052	5.492432833318266	-6.899620548045398	7.84123983097436e-12	2.5946261628202802e-11	15.852155230268725
SPATA21	-0.24873517518581828	5.646794460533661	-6.8966913346197485	7.999190668260836e-12	2.6450127269998035e-11	15.832652724817844
FCGR3B	-0.8204118694810384	7.03769403050576	-6.895831373013912	8.046151757190803e-12	2.658653974237727e-11	15.826928628370677
CXCL3	-0.7471078658845696	6.48555333742193	-6.88950175959955	8.400221225671363e-12	2.7736804174629963e-11	15.784817838651154
SLC22A16	0.5054159266950485	5.909976063138701	6.883649249184391	8.74117461290899e-12	2.884216184245254e-11	15.74591337438407
OTUD6B-AS1	0.9859404595097137	10.067905548479931	6.8810341290135915	8.897878533794454e-12	2.933844026110995e-11	15.728539399938946
DAPL1	0.7846615373021579	6.386118172739528	6.877120964017062	9.137523329517545e-12	3.0107299287285887e-11	15.702553183980129
CCR7	-0.5186979257430517	6.185830817150548	-6.872310585001486	9.440800520343523e-12	3.1084586306912e-11	15.67062776593086
ENSG00000253361	-0.6894338344679224	6.347636208268002	-6.86813833482797	9.711824409890574e-12	3.19543714164408e-11	15.642954385830475
XPNPEP3	-0.4543467284268912	10.29433412066368	-6.866411097153088	9.826243733957433e-12	3.2308023681374506e-11	15.631502697028068
DMXL1-DT	0.3393727527340426	6.259126101105839	6.865616059958365	9.87935358323233e-12	3.2459737901466447e-11	15.626232458405543
RPS25	0.9990633621052734	13.480714292333834	6.864651265367582	9.944181722973872e-12	3.264971292976411e-11	15.619837678063249
SCNN1A	-0.8172842938050948	6.299012583924149	-6.856958089833858	1.0476260406610202e-11	3.43724628411246e-11	15.568876416486773
LINC00534	-0.22848991817562028	5.605050334125054	-6.853567492607739	1.0719534234997899e-11	3.514589021875807e-11	15.546433337624489
TEKT1	-1.3699285830421573	7.5384106985371675	-6.845593622212674	1.1313699933127016e-11	3.706788184840982e-11	15.493693537914623
IGHA1	-1.5089625158509112	7.858316113451076	-6.844483155433037	1.1398966474012359e-11	3.732100126663639e-11	15.486353381323735
LINC00664	0.5676679066142919	6.401896765271736	6.840733522931398	1.1691562194090403e-11	3.823573339968281e-11	15.461576641280892
ALG1L13P	-0.43872834407760625	5.8682762322696345	-6.8406929629606	1.1694767137700795e-11	3.823573339968281e-11	15.461308699447574
RHOD	-0.7378025325898542	6.68645438865999	-6.837958781004804	1.1912813176397262e-11	3.89213159809501e-11	15.443249941758491
MAG	-1.7900672662407868	8.270197903224984	-6.835543335323316	1.2108753537903957e-11	3.953376505472637e-11	15.427301997940873
LINC00606	-0.4410053155660213	5.951485001516546	-6.827313061993031	1.2800414455269199e-11	4.1762696741666104e-11	15.373001339047526
PPP1R42	-0.6595741674649926	6.464174458080379	-6.826299243064253	1.2888249509833408e-11	4.201984217376756e-11	15.366316728358058
LINC02908	-0.4100614635301451	6.136671816298832	-6.826082682585519	1.2907088294384783e-11	4.2051835219257837e-11	15.364888958227667
ELAVL4	1.383946102120997	9.29180339140857	6.824718107426167	1.3026416471395258e-11	4.241095341735185e-11	15.355893372087557
